ID,journal,issue,authors,title,other reference notes,article reference,in ISI Web of Science? (Y/N),How many merged citation records?,WoS Cited by how many?,COMMENTS,Dropbox filenames (for multiple files or multiple citations)
70,Journal of Applied Econometrics,"Volume 20, Number 4, 2005
","X. Gong, A. van Soest, and P. Zhang",The Effect of the Gender of Children on Expenditure Patterns in Rural China: A Semiparametric Analysis,"Journal of Applied Econometrics, Vol. 20, No. 4, 2005, pp. 509-527.
","X. Gong, A. van Soest, and P. Zhang. The Effect of the Gender of Children on Expenditure Patterns in Rural China: A Semiparametric Analysis. Journal of Applied Econometrics. Volume 20, Number 4, 2005
",y,1,2
71,Journal of Applied Econometrics,"Volume 20, Number 4, 2005
","Joachim Grammig, Reinhard Hujer and Michael Scheidler",Discrete Choice Management in Airline Network Management,"Journal of Applied Econometrics, Vol. 20, No. 4, 2005, pp. 467-486.
","Joachim Grammig, Reinhard Hujer and Michael Scheidler. Discrete Choice Management in Airline Network Management. Journal of Applied Econometrics. Volume 20, Number 4, 2005
",y,1,4
72,Journal of Applied Econometrics,"Volume 20, Number 4, 2005
",Krishna Pendakur,Semiparametric Estimation of Lifetime Equivalence Scales,"Journal of Applied Econometrics, Vol. 20, No. 4, 2005, pp. 487-507.
","Krishna Pendakur. Semiparametric Estimation of Lifetime Equivalence Scales. Journal of Applied Econometrics. Volume 20, Number 4, 2005
",y,1,2
73,Journal of Applied Econometrics,"Volume 20, Number 5, 2005
",Mahmoud A. El-Gamal and Hulusi Inanoglu,Inefficiency and Heterogeneity in Turkish Banking: 1990-2000,"Journal of Applied Econometrics, Vol. 20, No. 5, 2005, pp. 641-664.
","Mahmoud A. El-Gamal and Hulusi Inanoglu. Inefficiency and Heterogeneity in Turkish Banking: 1990-2000. Journal of Applied Econometrics. Volume 20, Number 5, 2005
",y,1,8
74,Journal of Applied Econometrics,"Volume 20, Number 5, 2005
","Cheng Hsiao, Yan Shen, and Hiroshi Fujiki",Aggregate vs. Disaggregate Data Analysis -- A Paradox in the Estimation of Money Demand Function of Japan Under the Low Interest Rate Policy,"Journal of Applied Econometrics, Vol. 20, No. 5, 2005, pp. 579-601.","Cheng Hsiao, Yan Shen, and Hiroshi Fujiki. Aggregate vs. Disaggregate Data Analysis -- A Paradox in the Estimation of Money Demand Function of Japan Under the Low Interest Rate Policy. Journal of Applied Econometrics. Volume 20, Number 5, 2005
",y,1,3
75,Journal of Applied Econometrics,"Volume 20, Number 5, 2005
","Zacharias Psaradakis, Morten O. Ravn, and Martin Sola","Markov Switching Causality and the Money-Output Relationship
","Journal of Applied Econometrics, Vol. 20, No. 5, 2005, pp. 665-683.
","Zacharias Psaradakis, Morten O. Ravn, and Martin Sola. Markov Switching Causality and the Money-Output Relationship
. Journal of Applied Econometrics. Volume 20, Number 5, 2005
",y,1,5
76,Journal of Applied Econometrics,"Volume 20, Number 5, 2005
",Achim Zeileis and Christian Kleiber,"Validating Multiple Structural Change Models -- A Case Study
","Journal of Applied Econometrics, Vol. 20, No. 5, 2005, pp. 685-690.
","Achim Zeileis and Christian Kleiber. Validating Multiple Structural Change Models -- A Case Study
. Journal of Applied Econometrics. Volume 20, Number 5, 2005
",y,1,21
77,Journal of Applied Econometrics,"Volume 20, Number 6, 2005
","Dennis Fok, Dick van Dijk, and Philip Hans Franses",A multi-level panel STAR model for US manufacturing sectors,"Journal of Applied Econometrics, Vol. 20, No. 6, 2005, pp. 811-827.
","Dennis Fok, Dick van Dijk, and Philip Hans Franses. A multi-level panel STAR model for US manufacturing sectors. Journal of Applied Econometrics. Volume 20, Number 6, 2005
",y,1,5
78,Journal of Applied Econometrics,"Volume 20, Number 6, 2005
",Libertad González,Nonparametric Bounds on the Returns to Language Skills,"Journal of Applied Econometrics, Vol. 2005, No. 6, 2005, pp. 771-795.
","Libertad González. Nonparametric Bounds on the Returns to Language Skills. Journal of Applied Econometrics. Volume 20, Number 6, 2005
",y,1,6
79,Journal of Applied Econometrics,"Volume 20, Number 6, 2005
","Gary Koop, Dale Poirier and Justin L. Tobias
",Semiparametric Bayesian Inference in Multiple Equation Models,"Journal of Applied Econometrics, Vol. 20, No. 6, 2005, pp. 723-747.
","Gary Koop, Dale Poirier and Justin L. Tobias
. Semiparametric Bayesian Inference in Multiple Equation Models. Journal of Applied Econometrics. Volume 20, Number 6, 2005
",y,1,7
80,Journal of Applied Econometrics,"Volume 20, Number 6, 2005
","Juan M. Rodriguez-Poo, Stefan Sperlich, and Ana I. Fernandez",Semiparametric Three Step Estimation Methods For Simultaneous Equation Systems,"Journal of Applied Econometrics, Vol. 20, No. 6, 2005, pp. 699-721.
","Juan M. Rodriguez-Poo, Stefan Sperlich, and Ana I. Fernandez. Semiparametric Three Step Estimation Methods For Simultaneous Equation Systems. Journal of Applied Econometrics. Volume 20, Number 6, 2005
",y,1,5
81,Journal of Applied Econometrics,"Volume 20, Number 7, 2005
",Troy Davig,Periodically Expanding Discounted Debt: A Threat to Fiscal Policy Sustainability?,"Journal of Applied Econometrics, Vol. 20, No. 7, 2005, pp. 829-840.
","Troy Davig. Periodically Expanding Discounted Debt: A Threat to Fiscal Policy Sustainability?. Journal of Applied Econometrics. Volume 20, Number 7, 2005
",y,1,3
82,Journal of Applied Econometrics,"Volume 20, Number 7, 2005
",J. Fernandez-Villaverde and J. F. Rubio-Ramirez,Estimating Dynamic Equilibrium Economies: Linear versus Nonlinear Likelihood,"Journal of Applied Econometrics, Vol. 20, No. 7, 2005, pp. 891-910.
","J. Fernandez-Villaverde and J. F. Rubio-Ramirez. Estimating Dynamic Equilibrium Economies: Linear versus Nonlinear Likelihood. Journal of Applied Econometrics. Volume 20, Number 7, 2005
",y,1,17
83,Journal of Applied Econometrics,"Volume 20, Number 7, 2005
","Fernando Fernández-Rodríguez, Simón Sosvilla-Rivero, and Julián Andrada-Félix","Testing Chaotic Dynamics via Lyapunov Exponents
","Journal of Applied Econometrics, Vol. 20, No. 7, 2005, pp. 911-930.
","Fernando Fernández-Rodríguez, Simón Sosvilla-Rivero, and Julián Andrada-Félix. Testing Chaotic Dynamics via Lyapunov Exponents
. Journal of Applied Econometrics. Volume 20, Number 7, 2005
",y,1,6
84,Journal of Applied Econometrics,"Volume 20, Number 7, 2005
",Peter R. Hansen and Asger Lunde,"A Forecast Comparison of Volatility Models: Does Anything Beat a GARCH(1,1)?","Journal of Applied Econometrics, Vol. 20, No. 7, 2005, pp. 873-889.
","Peter R. Hansen and Asger Lunde. A Forecast Comparison of Volatility Models: Does Anything Beat a GARCH(1,1)?. Journal of Applied Econometrics. Volume 20, Number 7, 2005
",y,1,76
85,Journal of Applied Econometrics,"Volume 20, Number 7, 2005
",Shin-Ichi Nishiyama,The Cross-Euler Equation Approach to Intertemporal Substitution in Import Demand,"Journal of Applied Econometrics, Vol. 20, No. 7, 2005, pp. 841-872.","Shin-Ichi Nishiyama. The Cross-Euler Equation Approach to Intertemporal Substitution in Import Demand. Journal of Applied Econometrics. Volume 20, Number 7, 2005
",y,1,1
,,,,,,. . . 
86,Econometric Society,January 2005 73 (1) ,"Andrew McLennan 
","The Expected Number of Nash Equilibria of a Normal Form Game
",,"Andrew McLennan 
. The Expected Number of Nash Equilibria of a Normal Form Game
. Econometric Society. January 2005 73 (1) ",y,1,12
87,Econometric Society,January 2005 73 (1) ,Joris Pinkse and Guofu Tan ,"The Affiliation Effect in First-Price Auctions
",,"Joris Pinkse and Guofu Tan . The Affiliation Effect in First-Price Auctions
. Econometric Society. January 2005 73 (1) ",y,1,12
88,Econometric Society,March 2005 73 (2),"Steven G. Rivkin, Eric A. Hanushek, and John F. Kain ","Teachers, Schools, and Academic Achievement
",,"Steven G. Rivkin, Eric A. Hanushek, and John F. Kain . Teachers, Schools, and Academic Achievement
. Econometric Society. March 2005 73 (2)",y,1,151
89,Econometric Society,May 2005 73 (3),"Ovidiu L. Calin, Yu Chen, Thomas F. Cosimano, and Alex A. Himonas ","Solving Asset Pricing Models when the Price-Dividend Function Is Analytic
",,"Ovidiu L. Calin, Yu Chen, Thomas F. Cosimano, and Alex A. Himonas . Solving Asset Pricing Models when the Price-Dividend Function Is Analytic
. Econometric Society. May 2005 73 (3)",y,1,4
90,Econometric Society,July 2005 73 (4),"Kenneth A. Small, Clifford Winston, and Jia Yan ","Uncovering the Distribution of Motorists' Preferences for Travel Time and Reliability
",,"Kenneth A. Small, Clifford Winston, and Jia Yan . Uncovering the Distribution of Motorists' Preferences for Travel Time and Reliability
. Econometric Society. July 2005 73 (4)",y,1,51
91,Econometric Society,September 2005 73 (5),Peter Arcidiacono ,Affirmative Action in Higher Education: How Do Admission and Financial Aid Rules Affect Future Earnings?,,Peter Arcidiacono . Affirmative Action in Higher Education: How Do Admission and Financial Aid Rules Affect Future Earnings?. Econometric Society. September 2005 73 (5),y,1,17
92,Econometric Society,November 2005 73 (6),"David Card, and Dean R. Hyslop","Estimating the Effects of a Time-Limited Earnings Subsidy for Welfare-Leavers
",,"David Card, and Dean R. Hyslop. Estimating the Effects of a Time-Limited Earnings Subsidy for Welfare-Leavers
. Econometric Society. November 2005 73 (6)",y,1,12
93,Econometric Society,November 2005 73 (6),Dirk Bergemann and Stephen Morris ,"Robust Mechanism Design
",,"Dirk Bergemann and Stephen Morris . Robust Mechanism Design
. Econometric Society. November 2005 73 (6)",y,1,22
94,Econometric Society,November 2005 73 (6),Fernando Alvarez and Urban J. Jermann ,"Using Asset Prices to Measure the Persistence of the Marginal Utility of Wealth
",,"Fernando Alvarez and Urban J. Jermann . Using Asset Prices to Measure the Persistence of the Marginal Utility of Wealth
. Econometric Society. November 2005 73 (6)",y,1,8
,,,,,,. . . 
95,The Federal Reserve Bank of St Louis Review,"JANUARY/FEBRUARY 2005 Vol. 87, No. 1",I-Hui Cheng and Howard J. Wall ,Controlling for Heterogeneity in Gravity Models of Trade and Integration, pp. 49-64,"I-Hui Cheng and Howard J. Wall . Controlling for Heterogeneity in Gravity Models of Trade and Integration. The Federal Reserve Bank of St Louis Review. JANUARY/FEBRUARY 2005 Vol. 87, No. 1",y,1,38
96,The Federal Reserve Bank of St Louis Review,"MARCH/APRIL 2005 Vol. 87, No. 2",Ellen E. Meade ,"The FOMC: Preferences, Voting, and Consensus ",pp. 93-101,"Ellen E. Meade . The FOMC: Preferences, Voting, and Consensus . The Federal Reserve Bank of St Louis Review. MARCH/APRIL 2005 Vol. 87, No. 2",n
97,The Federal Reserve Bank of St Louis Review,"MARCH/APRIL 2005 Vol. 87, No. 2",Thomas A. Garrett and Russell M. Rhine,Social Security versus Private Retirement Accounts: A Historical Analysis ,pp. 103-121,"Thomas A. Garrett and Russell M. Rhine. Social Security versus Private Retirement Accounts: A Historical Analysis . The Federal Reserve Bank of St Louis Review. MARCH/APRIL 2005 Vol. 87, No. 2",n
98,The Federal Reserve Bank of St Louis Review,"MARCH/APRIL 2005 Vol. 87, No. 2","Thomas A. Garrett, Rubén Hernández-Murillo, and Michael T. Owyang",Does Consumer Sentiment Predict Regional Consumption?  ,pp. 123-135,"Thomas A. Garrett, Rubén Hernández-Murillo, and Michael T. Owyang. Does Consumer Sentiment Predict Regional Consumption?  . The Federal Reserve Bank of St Louis Review. MARCH/APRIL 2005 Vol. 87, No. 2",n
99,The Federal Reserve Bank of St Louis Review,"MAY/JUNE 2005 Vol. 87, No. 3",Christopher H. Wheeler ,"Evidence on Wage Inequality, Worker Education and Technology",pp. 375-394 ,"Christopher H. Wheeler . Evidence on Wage Inequality, Worker Education and Technology. The Federal Reserve Bank of St Louis Review. MAY/JUNE 2005 Vol. 87, No. 3",y,1,2
100,The Federal Reserve Bank of St Louis Review,"JULY/AUGUST 2005 Vol. 87, No. 4
",,,,". . The Federal Reserve Bank of St Louis Review. JULY/AUGUST 2005 Vol. 87, No. 4
"
101,The Federal Reserve Bank of St Louis Review,"SEPTEMBER/OCTOBER 2005 Vol. 87, No. 5",,,,". . The Federal Reserve Bank of St Louis Review. SEPTEMBER/OCTOBER 2005 Vol. 87, No. 5"
102,The Federal Reserve Bank of St Louis Review,"NOVEMBER/DECEMBER 2005 Vol. 87, No. 6
",Hui Guo and Kevin L. Kliesen ,Oil Price Volatility and U.S. Macroeconomic Activity,pp. 669-84,"Hui Guo and Kevin L. Kliesen . Oil Price Volatility and U.S. Macroeconomic Activity. The Federal Reserve Bank of St Louis Review. NOVEMBER/DECEMBER 2005 Vol. 87, No. 6
",y,1,9
103,The Federal Reserve Bank of St Louis Review,"NOVEMBER/DECEMBER 2005 Vol. 87, No. 6
", Christopher J. Neely ,An Analysis of Recent Studies of the Effect of Foreign Exchange Intervention ,pp. 685-718," Christopher J. Neely . An Analysis of Recent Studies of the Effect of Foreign Exchange Intervention . The Federal Reserve Bank of St Louis Review. NOVEMBER/DECEMBER 2005 Vol. 87, No. 6
",y,1,18
,,,,,,. . . 
104,American Economic Review,"Vol. 95, No. 1, March 2005","Robert Shimer
",The Cyclical Behavior of Equilibrium Unemployment and Vacancies ,(pp. 25-49),"Robert Shimer
. The Cyclical Behavior of Equilibrium Unemployment and Vacancies . American Economic Review. Vol. 95, No. 1, March 2005",y,1,135
105,American Economic Review,"Vol. 95, No. 1, March 2005",Abdul Abiad and Ashoka Mody,"Financial Reform: What Shakes It? What Shapes It?
", (pp. 66-88),"Abdul Abiad and Ashoka Mody. Financial Reform: What Shakes It? What Shapes It?
. American Economic Review. Vol. 95, No. 1, March 2005",y,1,27
106,American Economic Review,"Vol. 95, No. 1, March 2005","Tack Yun
","Optimal Monetary Policy with Relative Price Distortions 
",(pp. 89-109),"Tack Yun
. Optimal Monetary Policy with Relative Price Distortions 
. American Economic Review. Vol. 95, No. 1, March 2005",y,1,7
107,American Economic Review,"Vol. 95, No. 1, March 2005","Alan J. Auerbach and Maurice Obstfeld
","The Case for Open-Market Purchases in a Liquidity Trap 
",(pp. 110-137),"Alan J. Auerbach and Maurice Obstfeld
. The Case for Open-Market Purchases in a Liquidity Trap 
. American Economic Review. Vol. 95, No. 1, March 2005",y,1,14
108,American Economic Review,"Vol. 95, No. 1, March 2005",John H. Cochrane and Monika Piazzesi,Bond Risk Premia," (pp. 138-160)
","John H. Cochrane and Monika Piazzesi. Bond Risk Premia. American Economic Review. Vol. 95, No. 1, March 2005",y,1,61
109,American Economic Review,"Vol. 95, No. 1, March 2005",Òscar Jordà,Estimation and Inference of Impulse Responses by Local Projections,(pp. 161-182),"Òscar Jordà. Estimation and Inference of Impulse Responses by Local Projections. American Economic Review. Vol. 95, No. 1, March 2005",y,1,10
110,American Economic Review,"Vol. 95, No. 1, March 2005","Jeremy Greenwood, Ananth Seshadri and Guillaume Vandenbroucke",The Baby Boom and Baby Bust, (pp. 183-207),"Jeremy Greenwood, Ananth Seshadri and Guillaume Vandenbroucke. The Baby Boom and Baby Bust. American Economic Review. Vol. 95, No. 1, March 2005",y,1,9
111,American Economic Review,"Vol. 95, No. 1, March 2005",Daniel M. Bernhofen and John C. Brown,An Empirical Assessment of the Comparative Advantage Gains from Trade: Evidence from Japan ,(pp. 208-225),"Daniel M. Bernhofen and John C. Brown. An Empirical Assessment of the Comparative Advantage Gains from Trade: Evidence from Japan . American Economic Review. Vol. 95, No. 1, March 2005",y,1,8
112,American Economic Review,"Vol. 95, No. 1, March 2005",José Wynne,"Wealth as a Determinant of Comparative Advantage 
",(pp. 226-254),"José Wynne. Wealth as a Determinant of Comparative Advantage 
. American Economic Review. Vol. 95, No. 1, March 2005",y,1,3
113,American Economic Review,"Vol. 95, No. 1, March 2005","Bhagwan Chowdhry, Richard Roll and Yihong Xia
","Extracting Inflation from Stock Returns to Test Purchasing Power Parity 
",(pp. 255-276),"Bhagwan Chowdhry, Richard Roll and Yihong Xia
. Extracting Inflation from Stock Returns to Test Purchasing Power Parity 
. American Economic Review. Vol. 95, No. 1, March 2005",y,1,1
114,American Economic Review,"Vol. 95, No. 1, March 2005","Gary S. Becker, Tomas J. Philipson and Rodrigo R. Soares",The Quantity and Quality of Life and the Evolution of World Inequality ,"(pp. 277-291)
","Gary S. Becker, Tomas J. Philipson and Rodrigo R. Soares. The Quantity and Quality of Life and the Evolution of World Inequality . American Economic Review. Vol. 95, No. 1, March 2005",y,1,60
115,American Economic Review,"Vol. 95, No. 1, March 2005",Carolyn L. Evans and James Harrigan,"Distance, Time, and Specialization: Lean Retailing in General Equilibrium ","(pp. 292-313)
","Carolyn L. Evans and James Harrigan. Distance, Time, and Specialization: Lean Retailing in General Equilibrium . American Economic Review. Vol. 95, No. 1, March 2005",y,1,23
116,American Economic Review,"Vol. 95, No. 1, March 2005","Daniel Diermeier, Michael Keane and Antonio Merlo","A Political Economy Model of Congressional Careers 
",(pp. 347-373),"Daniel Diermeier, Michael Keane and Antonio Merlo. A Political Economy Model of Congressional Careers 
. American Economic Review. Vol. 95, No. 1, March 2005",y,1,26
117,American Economic Review,"Vol. 95, No. 1, March 2005","Wolfram Schlenker, W. Michael Hanemann and Anthony C. Fisher
","Will U.S. Agriculture Really Benefit from Global Warming? Accounting for Irrigation in the Hedonic Approach 
",(pp. 395-406),"Wolfram Schlenker, W. Michael Hanemann and Anthony C. Fisher
. Will U.S. Agriculture Really Benefit from Global Warming? Accounting for Irrigation in the Hedonic Approach 
. American Economic Review. Vol. 95, No. 1, March 2005",y,1,36
118,American Economic Review,"Vol. 95, No. 1, March 2005",Costas Meghir and Mårten Palme,"Educational Reform, Ability, and Family Background )",(pp. 414-424,"Costas Meghir and Mårten Palme. Educational Reform, Ability, and Family Background ). American Economic Review. Vol. 95, No. 1, March 2005",y,1,34
119,American Economic Review,"Vol. 95, No. 1, March 2005","Refet S. Gürkaynak, Brian Sack and Eric Swanson",The Sensitivity of Long-Term Interest Rates to Economic News: Evidence and Implications for Macroeconomic Models ,(pp. 425-436),"Refet S. Gürkaynak, Brian Sack and Eric Swanson. The Sensitivity of Long-Term Interest Rates to Economic News: Evidence and Implications for Macroeconomic Models . American Economic Review. Vol. 95, No. 1, March 2005",y,1,44
120,American Economic Review,"Vol. 95, No. 1, March 2005","Sandra E. Black, Paul J. Devereux and Kjell G. Salvanes",Why the Apple Doesn't Fall Far: Understanding Intergenerational Transmission of Human Capital ,(pp. 437-449),"Sandra E. Black, Paul J. Devereux and Kjell G. Salvanes. Why the Apple Doesn't Fall Far: Understanding Intergenerational Transmission of Human Capital . American Economic Review. Vol. 95, No. 1, March 2005",y,1,40
121,American Economic Review,"Vol. 95, No. 1, March 2005",Peter Thompson and Melanie Fox-Kean,Patent Citations and the Geography of Knowledge Spillovers: A Reassessment ,(pp. 450-460),"Peter Thompson and Melanie Fox-Kean. Patent Citations and the Geography of Knowledge Spillovers: A Reassessment . American Economic Review. Vol. 95, No. 1, March 2005",y,1,35
,,,,,,. . . 
122,Conflict Resolution,"February 2005 49 (1)
","Eric Neumayer
","Asylum Recognition Rates in Western Europe: Their Determinants, Variation, and Lack of Convergence
","Journal of Conflict Resolution February 2005 49: 43-66, doi:10.1177/0022002704271057
","Eric Neumayer
. Asylum Recognition Rates in Western Europe: Their Determinants, Variation, and Lack of Convergence
. Conflict Resolution. February 2005 49 (1)
",y,1,11
123,Conflict Resolution,"February 2005 49 (1)
","Yoav Gortzak, Yoram Z. Haftel, and Kevin Sweeney
","Offense-Defense Theory: An Empirical Assessment
","Journal of Conflict Resolution February 2005 49: 67-89, doi:10.1177/0022002704271280
","Yoav Gortzak, Yoram Z. Haftel, and Kevin Sweeney
. Offense-Defense Theory: An Empirical Assessment
. Conflict Resolution. February 2005 49 (1)
",y,1,2
124,Conflict Resolution,"February 2005 49 (1)
",Akan Malici,"Discord and Collaboration between Allies: Managing External Threats and Internal Cohesion in Franco-British Relations during the 9/11 Era
","Journal of Conflict Resolution February 2005 49: 90-119, doi:10.1177/0022002704269356
","Akan Malici. Discord and Collaboration between Allies: Managing External Threats and Internal Cohesion in Franco-British Relations during the 9/11 Era
. Conflict Resolution. February 2005 49 (1)
",y,1,3
125,Conflict Resolution,"February 2005 49 (1)
",Christian Davenport,"Understanding Covert Repressive Action: The Case of the U.S. Government against the Republic of New Africa
","Journal of Conflict Resolution February 2005 49: 120-140, doi:10.1177/0022002704271285
","Christian Davenport. Understanding Covert Repressive Action: The Case of the U.S. Government against the Republic of New Africa
. Conflict Resolution. February 2005 49 (1)
",y,1,9
126,Conflict Resolution,"February 2005 49 (1)
","Mirjam E. Sørli, Nils Petter Gleditsch, and Håvard Strand
","Why Is There So Much Conflict in the Middle East?
","Journal of Conflict Resolution February 2005 49: 141-165, doi:10.1177/0022002704270824
","Mirjam E. Sørli, Nils Petter Gleditsch, and Håvard Strand
. Why Is There So Much Conflict in the Middle East?
. Conflict Resolution. February 2005 49 (1)
",y,1,6
127,Conflict Resolution,"April 2005 49 (2)
","Walter Enders and Todd Sandler
","After 9/11: Is it all Different Now?
","Journal of Conflict Resolution April 2005 49: 259-277, doi:10.1177/0022002704272864","Walter Enders and Todd Sandler
. After 9/11: Is it all Different Now?
. Conflict Resolution. April 2005 49 (2)
",y,1,21
128,Conflict Resolution,"April 2005 49 (2)
","Quan Li
",Does Democracy Promote or Reduce Transnational Terrorist Incidents?,"Journal of Conflict Resolution April 2005 49: 278-297, doi:10.1177/0022002704272830
","Quan Li
. Does Democracy Promote or Reduce Transnational Terrorist Incidents?. Conflict Resolution. April 2005 49 (2)
",y,1,55
129,Conflict Resolution,"April 2005 49 (2)
","Carlos Pestana Barros and Isabel Proença
",Mixed Logit Estimation of Radical Islamic Terrorism in Europe and North America: A Comparative Study,"Journal of Conflict Resolution April 2005 49: 298-314, doi:10.1177/0022002704272829","Carlos Pestana Barros and Isabel Proença
. Mixed Logit Estimation of Radical Islamic Terrorism in Europe and North America: A Comparative Study. Conflict Resolution. April 2005 49 (2)
",y,1,11
130,Conflict Resolution,"June 2005 49 (3)
","Patrick M. Regan and Daniel Norton
","Greed, Grievance, and Mobilization in Civil Wars
","Journal of Conflict Resolution June 2005 49: 319-336, doi:10.1177/0022002704273441
","Patrick M. Regan and Daniel Norton
. Greed, Grievance, and Mobilization in Civil Wars
. Conflict Resolution. June 2005 49 (3)
",y,1,28
131,Conflict Resolution,"June 2005 49 (3)
","Gil Friedman
",Commercial Pacifism and Protracted Conflict: Models from the Palestinian-Israeli Case,"Journal of Conflict Resolution June 2005 49: 360-382, doi:10.1177/0022002705276566","Gil Friedman
. Commercial Pacifism and Protracted Conflict: Models from the Palestinian-Israeli Case. Conflict Resolution. June 2005 49 (3)
",y,1,1
132,Conflict Resolution,"June 2005 49 (3)
",Ahmer Tarar,Constituencies and Preferences in International Bargaining,"Journal of Conflict Resolution June 2005 49: 383-407, doi:10.1177/0022002705276567","Ahmer Tarar. Constituencies and Preferences in International Bargaining. Conflict Resolution. June 2005 49 (3)
",y,1,7
133,Conflict Resolution,"June 2005 49 (3)
","Benjamin E. Goldsmith, Yusaku Horiuchi, and Takashi Inoguchi",American Foreign Policy and Global Opinion: Who Supported the War in Afghanistan?,"Journal of Conflict Resolution June 2005 49: 408-429, doi:10.1177/0022002705276506","Benjamin E. Goldsmith, Yusaku Horiuchi, and Takashi Inoguchi. American Foreign Policy and Global Opinion: Who Supported the War in Afghanistan?. Conflict Resolution. June 2005 49 (3)
",y,1,5
134,Conflict Resolution,"August 2005; 49 (4)
",James D. Fearon,Primary Commodity Exports and Civil War,"Journal of Conflict Resolution August 2005 49: 483-507, doi:10.1177/0022002705277544","James D. Fearon. Primary Commodity Exports and Civil War. Conflict Resolution. August 2005; 49 (4)
",y,1,69
135,Conflict Resolution,"August 2005; 49 (4)
",Macartan Humphreys,"Natural Resources, Conflict, and Conflict Resolution: Uncovering the Mechanisms","Journal of Conflict Resolution August 2005 49: 508-537, doi:10.1177/0022002705277545","Macartan Humphreys. Natural Resources, Conflict, and Conflict Resolution: Uncovering the Mechanisms. Conflict Resolution. August 2005; 49 (4)
",y,1,66
136,Conflict Resolution,"August 2005; 49 (4)
","Päivi Lujala, Nils Petter Gleditsch, and Elisabeth Gilmore",A Diamond Curse?: Civil War and a Lootable Resource,"Journal of Conflict Resolution August 2005 49: 538-562, doi:10.1177/0022002705277548","Päivi Lujala, Nils Petter Gleditsch, and Elisabeth Gilmore. A Diamond Curse?: Civil War and a Lootable Resource. Conflict Resolution. August 2005; 49 (4)
",y,1,50
137,Conflict Resolution,October 2005; 49 (5),"Michael Horowitz, Rose McDermott, and Allan C. Stam","Leader Age, Regime Type, and Violent International Relations","Journal of Conflict Resolution October 2005 49: 661-685, doi:10.1177/0022002705279469
","Michael Horowitz, Rose McDermott, and Allan C. Stam. Leader Age, Regime Type, and Violent International Relations. Conflict Resolution. October 2005; 49 (5)",y,1,9
138,Conflict Resolution,October 2005; 49 (5),Jaroslav Tir,Keeping the Peace after Secession: Territorial Conflicts Between Rump and Secessionist States,"Journal of Conflict Resolution October 2005 49: 713-741, doi:10.1177/0022002705279426
",Jaroslav Tir. Keeping the Peace after Secession: Territorial Conflicts Between Rump and Secessionist States. Conflict Resolution. October 2005; 49 (5),y,1,4
139,Conflict Resolution,October 2005; 49 (5),Mary Caprioli and Peter F. Trumbore,Rhetoric versus Reality: Rogue States in Interstate Conflict,"Journal of Conflict Resolution October 2005 49: 770-791, doi:10.1177/0022002705279335",Mary Caprioli and Peter F. Trumbore. Rhetoric versus Reality: Rogue States in Interstate Conflict. Conflict Resolution. October 2005; 49 (5),y,1,4
140,Conflict Resolution,October 2005; 49 (5),Uk Heo and Robert J. Eger III,Paying for Security: The Security-Prosperity Dilemma in the United States,"Journal of Conflict Resolution October 2005 49: 792-817, doi:10.1177/0022002705279365",Uk Heo and Robert J. Eger III. Paying for Security: The Security-Prosperity Dilemma in the United States. Conflict Resolution. October 2005; 49 (5),y,1,3
141,Conflict Resolution,December 2005; 49 (6),Beth A. Simmons,"Rules over Real Estate: Trade, Territorial Conflict, and International Borders as Institution","Journal of Conflict Resolution December 2005 49: 823-848, doi:10.1177/0022002705281349","Beth A. Simmons. Rules over Real Estate: Trade, Territorial Conflict, and International Borders as Institution. Conflict Resolution. December 2005; 49 (6)",y,1,3
142,Conflict Resolution,December 2005; 49 (6),Joseph Paul Vasquez III,"Shouldering the Soldiering: Democracy, Conscription, and Military Casualties","Journal of Conflict Resolution December 2005 49: 849-873, doi:10.1177/0022002705281151
","Joseph Paul Vasquez III. Shouldering the Soldiering: Democracy, Conscription, and Military Casualties. Conflict Resolution. December 2005; 49 (6)",y,1,11
143,Conflict Resolution,December 2005; 49 (6),Michael Koch and Scott Sigmund Gartner,"Casualties and Constituencies: Democratic Accountability, Electoral Institutions, and Costly Conflicts","Journal of Conflict Resolution December 2005 49: 874-894, doi:10.1177/0022002705281149","Michael Koch and Scott Sigmund Gartner. Casualties and Constituencies: Democratic Accountability, Electoral Institutions, and Costly Conflicts. Conflict Resolution. December 2005; 49 (6)",y,1,6
144,Conflict Resolution,December 2005; 49 (6),Eric Neumayer,Do International Human Rights Treaties Improve Respect for Human Rights?,"Journal of Conflict Resolution December 2005 49: 925-953, doi:10.1177/0022002705281667",Eric Neumayer. Do International Human Rights Treaties Improve Respect for Human Rights?. Conflict Resolution. December 2005; 49 (6),y,1,30
,,,,,,. . . 
145,International Studies Quarterly,International Studies Quarterly 49(2): 557-587.,"Ron, James; Howard Ramos; and Kathleen Rodgers (2005)","Transnational Information Politics: NGO Human Rights Reporting, 1986-2000 ","Ron, James; Howard Ramos; and Kathleen Rodgers (2005) Transnational Information Politics: NGO Human Rights Reporting, 1986-2000 International Studies Quarterly 49(2): 557-587.","Ron, James; Howard Ramos; and Kathleen Rodgers (2005). Transnational Information Politics: NGO Human Rights Reporting, 1986-2000 . International Studies Quarterly. International Studies Quarterly 49(2): 557-587.",y,1,12
